user,project,recom_score
777,646,0.481280931
777,1975,0.48058402
777,1326,0.360800794
780,1007,0.451360095
780,262,0.347519938
780,1415,0.331042986
780,442,0.217498034
780,1102,0.0933456
780,83,0.079152722
780,668,0.053899797
781,815,0.497992691
781,1017,0.493568921
781,1975,0.48058402
781,1674,0.478221746
781,458,0.470417677
786,295,0.460275496
786,291,0.362520441
786,1274,0.356369547
786,620,0.269900785
786,1471,0.103955006
788,1560,0.666292034
788,1233,0.615199051
788,506,0.576325483
788,1284,0.550693465
788,1119,0.501016293
788,102,0.416542034
788,1430,0.394692874
788,457,0.316421148
788,247,0.266602417
788,1267,0.245752084
789,1975,0.48058402
789,458,0.470417677
789,458,0.470417677
789,826,0.130665001
789,83,0.079152722
791,432,0.497119077
791,1017,0.493568921
791,646,0.481280931
791,458,0.470417677
791,902,0.462465103
792,646,0.481280931
792,295,0.460275496
792,13,0.362627608
792,1670,0.323563122
792,1940,0.158482058
795,1017,0.493568921
795,1522,0.488453562
795,1975,0.48058402
795,1674,0.478221746
795,314,0.464191568
799,1975,0.48058402
799,1674,0.478221746
799,458,0.470417677
799,314,0.464191568
799,1778,0.117417975
800,815,0.497992691
800,1017,0.493568921
800,1522,0.488453562
800,314,0.464191568
800,902,0.462465103
801,432,0.497119077
801,1522,0.488453562
801,1975,0.48058402
801,1674,0.478221746
801,458,0.470417677
802,815,0.497992691
802,1017,0.493568921
802,1975,0.48058402
802,920,0.125091659
802,1542,0.029306628
807,815,0.497992691
807,646,0.481280931
807,902,0.462465103
807,1011,0.405173245
807,139,0.06425037
810,1017,0.493568921
810,646,0.481280931
810,1975,0.48058402
810,1674,0.478221746
810,314,0.464191568
811,815,0.497992691
811,432,0.497119077
811,1017,0.493568921
811,1674,0.478221746
811,458,0.470417677
812,1017,0.493568921
812,646,0.481280931
812,646,0.481280931
812,1975,0.48058402
812,291,0.362520441
813,815,0.497992691
813,815,0.497992691
813,291,0.362520441
813,442,0.217498034
813,1940,0.158482058
816,815,0.497992691
816,1017,0.493568921
816,1522,0.488453562
816,1975,0.48058402
816,458,0.470417677
820,896,0.382070254
820,224,0.276545221
820,1334,0.181500306
820,1195,0.098351097
820,1032,0.037475695
822,1975,0.48058402
822,295,0.460275496
822,1438,0.447726548
822,475,0.39814804
822,819,0.172303254
822,1875,0.149826946
822,1675,0.14293235
822,668,0.053899797
825,1674,0.478221746
825,458,0.470417677
825,314,0.464191568
825,295,0.460275496
825,1334,0.181500306
829,1809,0.640075518
829,1184,0.426981573
829,1919,0.423287464
829,98,0.392241157
829,1247,0.382032007
829,1902,0.359427877
829,925,0.284154259
829,826,0.283544388
829,1956,0.283111966
829,348,0.280729238
829,1707,0.220613815
829,1496,0.209832416
829,1334,0.181500306
829,1094,0.161989514
829,1252,0.129653897
829,1778,0.117417975
829,1195,0.098351097
829,1102,0.0933456
829,982,0.033765001
831,1988,0.673001524
831,1414,0.558759726
831,1456,0.541635808
831,1884,0.536830353
831,497,0.501335452
831,1352,0.497041487
831,88,0.450596738
831,1628,0.297382644
831,819,0.279125291
831,1437,0.223213366
833,815,0.497992691
833,1017,0.493568921
833,826,0.130665001
833,1195,0.098351097
833,83,0.079152722
834,1674,0.647636311
834,730,0.617826746
834,1456,0.585229737
834,658,0.455493058
834,807,0.40690859
834,271,0.394495675
834,98,0.373938851
834,1356,0.370243772
834,925,0.306181513
834,271,0.211095193
835,1522,0.488453562
835,646,0.481280931
835,1674,0.478221746
835,902,0.462465103
835,982,0.033765001
837,646,0.481280931
837,1975,0.48058402
837,1674,0.478221746
837,458,0.470417677
837,902,0.462465103
838,1522,0.488453562
838,1522,0.488453562
838,646,0.481280931
838,458,0.470417677
838,314,0.464191568
839,1674,0.478221746
839,295,0.460275496
839,13,0.362627608
839,1670,0.323563122
839,1940,0.158482058
844,1017,0.493568921
844,646,0.481280931
844,646,0.481280931
844,1778,0.117417975
844,1195,0.098351097
845,815,0.497992691
845,1522,0.488453562
845,1975,0.48058402
845,314,0.464191568
845,1334,0.181500306
846,646,0.481280931
846,867,0.368038985
846,471,0.321062517
846,1590,0.05856752
846,780,0.049731195
847,1522,0.488453562
847,1233,0.42476093
847,124,0.329848631
847,1292,0.299008138
847,1892,0.239547986
847,709,0.092484468
847,83,0.079152722
847,668,0.053899797
851,1522,0.488453562
851,646,0.481280931
851,646,0.481280931
851,471,0.321062517
851,1590,0.05856752
857,432,0.497119077
857,1975,0.48058402
857,1674,0.478221746
857,458,0.470417677
857,430,0.387903289
858,1674,0.478221746
858,1180,0.376542532
858,867,0.368038985
858,1956,0.12035138
858,83,0.079152722
861,1017,0.493568921
861,1975,0.48058402
861,902,0.462465103
861,902,0.462465103
861,1809,0.422580077
867,432,0.497119077
867,458,0.470417677
867,242,0.291802474
867,477,0.245981136
867,1919,0.242373241
870,1522,0.488453562
870,1522,0.488453562
870,314,0.464191568
870,902,0.462465103
870,1011,0.405173245
872,815,0.497992691
872,1017,0.493568921
872,1674,0.478221746
872,902,0.462465103
872,83,0.079152722
875,762,0.338153455
875,448,0.322800907
875,1496,0.209832416
875,1898,0.116825224
875,1195,0.098351097
875,83,0.079152722
876,815,0.497992691
876,1674,0.478221746
876,314,0.464191568
876,1437,0.223213366
876,1741,0.094514554
878,1522,0.488453562
878,1133,0.383425971
878,224,0.276545221
878,1102,0.0933456
878,83,0.079152722
880,815,0.497992691
880,1975,0.48058402
880,1975,0.48058402
880,458,0.470417677
880,1707,0.220613815
881,815,0.497992691
881,432,0.497119077
881,1017,0.493568921
881,458,0.470417677
881,314,0.464191568
884,815,0.497992691
884,646,0.481280931
884,1674,0.478221746
884,1674,0.478221746
884,1415,0.331042986
888,1017,0.493568921
888,1017,0.493568921
888,646,0.481280931
888,646,0.481280931
888,920,0.125091659
889,432,0.497119077
889,1975,0.48058402
889,458,0.470417677
889,1437,0.223213366
889,29,0.199173214
890,1017,0.6745803
890,458,0.643256111
890,1438,0.615497529
890,1560,0.6103516
890,218,0.601312516
890,1233,0.575615368
890,361,0.569610356
890,1286,0.552753563
890,1284,0.543845518
890,762,0.527552637
890,867,0.513065132
890,1247,0.487639725
890,1119,0.47288147
890,1867,0.462573387
890,224,0.450017148
890,738,0.439296512
890,1375,0.436176399
890,1334,0.429748525
890,1430,0.414216062
890,807,0.410286906
890,1919,0.399858011
890,29,0.374825003
890,102,0.371186952
890,109,0.358228079
890,1496,0.343349324
890,1940,0.321376098
890,1778,0.320858835
890,925,0.304113217
890,1195,0.301925427
890,247,0.300119078
890,1819,0.275661091
890,1295,0.268434822
890,668,0.214500623
890,1800,0.210036548
890,1882,0.174640764
891,815,0.497992691
891,1522,0.488453562
891,1975,0.48058402
891,1674,0.478221746
891,902,0.462465103
894,815,0.497992691
894,1017,0.493568921
894,1975,0.48058402
894,1778,0.117417975
894,1195,0.098351097
895,646,0.698776372
895,475,0.573375324
895,1919,0.41619697
895,807,0.382804114
895,98,0.323714651
895,457,0.316421148
895,1956,0.315038404
895,1737,0.292594143
895,925,0.287177928
895,1819,0.227847764
895,271,0.211095193
895,668,0.053899797
896,448,0.322800907
896,1917,0.273205823
896,1334,0.181500306
896,758,0.13695512
896,982,0.033765001
900,432,0.497119077
900,1017,0.493568921
900,1975,0.48058402
900,1674,0.478221746
900,83,0.079152722
901,646,0.481280931
901,1975,0.48058402
901,458,0.470417677
901,314,0.464191568
901,902,0.462465103
902,432,0.497119077
902,1975,0.48058402
902,458,0.470417677
902,314,0.464191568
902,902,0.462465103
904,432,0.497119077
904,1017,0.493568921
904,1522,0.488453562
904,1975,0.48058402
904,314,0.464191568
905,497,0.539824779
905,291,0.487186491
905,1352,0.483497315
905,124,0.457039579
905,1785,0.433412992
905,1890,0.433252051
905,736,0.361986694
905,271,0.211095193
905,268,0.149783297
905,783,0.108334013
906,432,0.497119077
906,646,0.481280931
906,1674,0.478221746
906,1674,0.478221746
906,1932,0.301364784
907,646,0.662195154
907,1809,0.596403806
907,475,0.566783438
907,867,0.526402833
907,1884,0.523497837
907,124,0.487333401
907,1410,0.486191674
907,1292,0.450672187
907,1196,0.449217111
907,1453,0.392741733
907,736,0.338529346
907,1375,0.337701435
907,1707,0.321267389
907,1222,0.318709638
907,925,0.315463014
907,1737,0.25235679
907,1819,0.240239853
907,488,0.190149902
909,646,0.481280931
909,1247,0.382032007
909,1154,0.305246826
909,139,0.06425037
909,668,0.053899797
911,1017,0.493568921
911,1017,0.493568921
911,458,0.470417677
911,902,0.462465103
911,982,0.033765001
915,1017,0.493568921
915,1017,0.493568921
915,1674,0.478221746
915,1334,0.181500306
915,83,0.079152722
916,1522,0.488453562
916,646,0.481280931
916,458,0.470417677
916,902,0.462465103
916,83,0.079152722
918,815,0.497992691
918,1017,0.493568921
918,1017,0.493568921
918,458,0.470417677
918,1334,0.181500306
919,432,0.497119077
919,1017,0.493568921
919,1975,0.48058402
919,314,0.464191568
919,902,0.462465103
921,1522,0.488453562
921,646,0.481280931
921,646,0.481280931
921,314,0.464191568
921,896,0.382070254
922,432,0.497119077
922,646,0.481280931
922,1247,0.382032007
922,1154,0.305246826
922,668,0.053899797
924,815,0.497992691
924,432,0.497119077
924,1017,0.493568921
924,1522,0.488453562
924,1975,0.48058402
928,646,0.481280931
928,1233,0.42476093
928,1334,0.181500306
928,1094,0.161989514
928,1940,0.158482058
928,1267,0.067164751
929,1522,0.488453562
929,1522,0.488453562
929,224,0.276545221
929,271,0.211095193
929,1102,0.0933456
930,646,0.481280931
930,314,0.464191568
930,1274,0.356369547
930,1211,0.335772293
930,1334,0.181500306
931,1007,0.451360095
931,262,0.347519938
931,1415,0.331042986
931,471,0.321062517
931,404,0.304422738
931,442,0.217498034
931,1102,0.0933456
931,83,0.079152722
931,668,0.053899797
933,1017,0.493568921
933,646,0.481280931
933,1674,0.478221746
933,314,0.464191568
933,902,0.462465103
935,458,0.638835548
935,1522,0.636107142
935,1710,0.575307694
935,154,0.479922258
935,1233,0.42476093
935,29,0.346829088
935,109,0.313482068
935,925,0.288295798
935,1532,0.264569468
935,1575,0.17443643
939,1180,0.376542532
939,867,0.368038985
939,471,0.321062517
939,457,0.316421148
939,1956,0.12035138
939,83,0.079152722
942,432,0.497119077
942,1522,0.488453562
942,1975,0.48058402
942,314,0.464191568
942,920,0.125091659
944,815,0.497992691
944,1975,0.48058402
944,1975,0.48058402
944,902,0.462465103
944,1102,0.0933456
949,1017,0.493568921
949,646,0.481280931
949,1674,0.478221746
949,458,0.470417677
949,314,0.464191568
952,1017,0.493568921
952,1674,0.478221746
952,1674,0.478221746
952,458,0.470417677
952,83,0.079152722
954,432,0.497119077
954,1017,0.493568921
954,1522,0.488453562
954,1975,0.48058402
954,314,0.464191568
956,815,0.497992691
956,432,0.497119077
956,646,0.481280931
956,458,0.470417677
956,314,0.464191568
957,1017,0.493568921
957,646,0.481280931
957,458,0.470417677
957,458,0.470417677
957,29,0.199173214
958,646,0.481280931
958,458,0.470417677
958,902,0.462465103
958,504,0.433553099
958,1102,0.0933456
960,1522,0.488453562
960,458,0.470417677
960,29,0.199173214
960,1102,0.0933456
960,83,0.079152722
963,432,0.497119077
963,1522,0.488453562
963,1674,0.478221746
963,458,0.470417677
963,902,0.462465103
964,432,0.497119077
964,1975,0.48058402
964,1975,0.48058402
964,458,0.470417677
964,1415,0.331042986
965,815,0.497992691
965,646,0.481280931
965,314,0.464191568
965,902,0.462465103
965,291,0.362520441
967,432,0.497119077
967,432,0.497119077
967,1017,0.493568921
967,458,0.470417677
967,1334,0.181500306
969,646,0.481280931
969,646,0.481280931
969,646,0.481280931
969,291,0.362520441
969,83,0.079152722
971,1017,0.493568921
971,646,0.481280931
971,902,0.462465103
971,902,0.462465103
971,271,0.211095193
973,458,0.71281579
973,1286,0.645624827
973,820,0.635905982
973,361,0.610068171
973,762,0.560152384
973,497,0.539824779
973,1496,0.493114547
973,291,0.487186491
973,1352,0.483497315
973,124,0.457039579
973,1785,0.433412992
973,1890,0.433252051
973,430,0.387903289
973,736,0.361986694
973,423,0.358652916
973,1274,0.356369547
973,1295,0.338182092
973,1800,0.236107068
973,268,0.149783297
973,826,0.130665001
973,783,0.108334013
976,1017,0.493568921
976,646,0.481280931
976,458,0.470417677
976,819,0.172303254
976,1675,0.14293235
978,432,0.497119077
978,1975,0.48058402
978,1674,0.478221746
978,1247,0.382032007
978,83,0.079152722
979,815,0.497992691
979,432,0.497119077
979,1522,0.488453562
979,902,0.462465103
979,1334,0.181500306
980,1017,0.493568921
980,646,0.481280931
980,1975,0.48058402
980,314,0.464191568
980,902,0.462465103
983,432,0.497119077
983,1522,0.488453562
983,646,0.481280931
983,314,0.464191568
983,902,0.462465103
986,1809,0.640075518
986,1011,0.582777295
986,242,0.535326042
986,1932,0.531866793
986,1184,0.426981573
986,1919,0.423287464
986,530,0.401605703
986,442,0.399858385
986,98,0.392241157
986,1902,0.359427877
986,683,0.30779703
986,1634,0.294880565
986,925,0.284154259
986,826,0.283544388
986,1956,0.283111966
986,348,0.280729238
986,1102,0.262198347
986,1542,0.207029544
986,668,0.053899797
988,1809,0.640075518
988,1017,0.632778788
988,1007,0.589079444
988,1243,0.536200529
988,848,0.471843032
988,1184,0.426981573
988,1919,0.423287464
988,242,0.415513375
988,98,0.392241157
988,1247,0.382032007
988,1902,0.359427877
988,647,0.339745231
988,925,0.284154259
988,826,0.283544388
988,1956,0.283111966
988,348,0.280729238
988,423,0.231947612
988,1102,0.210629585
988,1496,0.209832416
988,1882,0.202620168
988,1334,0.181500306
988,1252,0.129653897
988,1102,0.0933456
989,432,0.497119077
989,1522,0.488453562
989,477,0.245981136
989,1919,0.242373241
989,1102,0.0933456
992,1522,0.488453562
992,1975,0.48058402
992,1674,0.478221746
992,458,0.470417677
992,902,0.462465103
993,1975,0.48058402
993,295,0.460275496
993,1415,0.331042986
993,1875,0.149826946
993,1222,0.126957682
993,668,0.053899797
994,1522,0.488453562
994,1522,0.488453562
994,1233,0.42476093
994,1892,0.239547986
994,83,0.079152722
995,295,0.460275496
995,730,0.456457303
995,1155,0.353609552
995,1154,0.305246826
995,1102,0.0933456
999,815,0.497992691
999,432,0.497119077
999,1674,0.478221746
999,314,0.464191568
999,902,0.462465103
1001,815,0.497992691
1001,432,0.497119077
1001,646,0.481280931
1001,1975,0.48058402
1001,458,0.470417677
1002,1017,0.493568921
1002,1522,0.488453562
1002,458,0.470417677
1002,314,0.464191568
1002,1778,0.117417975
1004,1522,0.488453562
1004,1522,0.488453562
1004,646,0.481280931
1004,314,0.464191568
1004,902,0.462465103
1007,815,0.497992691
1007,646,0.481280931
1007,646,0.481280931
1007,1975,0.48058402
1007,1882,0.02890249
1008,815,0.497992691
1008,432,0.497119077
1008,1674,0.478221746
1008,458,0.470417677
1008,314,0.464191568
1009,1017,0.493568921
1009,224,0.276545221
1009,102,0.224326889
1009,1334,0.181500306
1009,1102,0.0933456
1011,1522,0.488453562
1011,646,0.481280931
1011,1975,0.48058402
1011,1674,0.478221746
1011,1334,0.181500306
1012,815,0.497992691
1012,1674,0.478221746
1012,458,0.470417677
1012,1334,0.181500306
1012,1882,0.02890249
1015,432,0.497119077
1015,1674,0.478221746
1015,314,0.464191568
1015,98,0.160303958
1015,668,0.053899797
1018,1233,0.42476093
1018,1180,0.376542532
1018,867,0.368038985
1018,1274,0.356369547
1018,1292,0.299008138
1018,1956,0.12035138
1018,83,0.079152722
1019,1975,0.48058402
1019,471,0.321062517
1019,29,0.199173214
1019,1102,0.0933456
1019,83,0.079152722
1020,295,0.460275496
1020,291,0.362520441
1020,1274,0.356369547
1020,620,0.269900785
1020,1471,0.103955006
1021,1007,0.451360095
1021,262,0.347519938
1021,1415,0.331042986
1021,442,0.217498034
1021,1102,0.0933456
1021,83,0.079152722
1021,668,0.053899797
1026,815,0.497992691
1026,815,0.497992691
1026,1522,0.488453562
1026,1674,0.478221746
1026,1932,0.301364784
1029,1674,0.478221746
1029,314,0.464191568
1029,442,0.217498034
1029,1940,0.158482058
1029,83,0.079152722
1031,815,0.497992691
1031,432,0.497119077
1031,1017,0.493568921
1031,1017,0.493568921
1031,1334,0.181500306
1035,815,0.497992691
1035,1017,0.493568921
1035,1522,0.488453562
1035,1195,0.098351097
1035,83,0.079152722
1036,432,0.497119077
1036,1017,0.493568921
1036,1674,0.478221746
1036,458,0.470417677
1036,224,0.276545221
1039,815,0.497992691
1039,1017,0.493568921
1039,1674,0.478221746
1039,314,0.464191568
1039,920,0.125091659
1041,314,0.689424601
1041,295,0.655503447
1041,1414,0.654371373
1041,458,0.638937144
1041,1522,0.636107142
1041,646,0.617548235
1041,504,0.61591345
1041,1710,0.575307694
1041,242,0.5738974
1041,762,0.565957668
1041,1884,0.542124251
1041,497,0.539824779
1041,1341,0.533549333
1041,1352,0.523569145
1041,1890,0.519601404
1041,1155,0.514473413
1041,1932,0.506167595
1041,848,0.498585103
1041,658,0.491527761
1041,291,0.487186491
1041,1473,0.484486629
1041,154,0.479922258
1041,1867,0.468355574
1041,124,0.457039579
1041,1785,0.433412992
1041,1356,0.410137324
1041,1453,0.404038184
1041,250,0.385436643
1041,442,0.377180636
1041,29,0.376696678
1041,736,0.361986694
1041,207,0.352771465
1041,1362,0.345229613
1041,109,0.336205325
1041,683,0.325322763
1041,1094,0.31978539
1041,925,0.306707255
1041,1875,0.302647295
1041,376,0.300707489
1041,423,0.298352015
1041,1675,0.284590657
1041,224,0.276545221
1041,1532,0.270014725
1041,1590,0.266024466
1041,1295,0.26493831
1041,1800,0.235878275
1041,1634,0.232119258
1041,488,0.228184698
1041,347,0.198376753
1041,1575,0.17443643
1041,268,0.149783297
1041,826,0.130665001
1041,783,0.108334013
1041,1102,0.0933456
1044,1674,0.478221746
1044,475,0.39814804
1044,1180,0.376542532
1044,83,0.079152722
1044,488,0.072180716
1045,646,0.481280931
1045,1674,0.478221746
1045,1674,0.478221746
1045,902,0.462465103
1045,920,0.125091659
1046,1522,0.488453562
1046,646,0.481280931
1046,1674,0.478221746
1046,896,0.382070254
1046,1415,0.331042986
1050,1522,0.488453562
1050,646,0.481280931
1050,458,0.470417677
1050,314,0.464191568
1050,902,0.462465103
1053,1017,0.493568921
1053,1017,0.493568921
1053,314,0.464191568
1053,902,0.462465103
1053,271,0.211095193
1056,432,0.497119077
1056,1017,0.493568921
1056,1522,0.488453562
1056,458,0.470417677
1056,314,0.464191568
1057,1017,0.493568921
1057,1884,0.424275937
1057,242,0.291802474
1057,271,0.211095193
1057,83,0.079152722
1058,1017,0.493568921
1058,646,0.481280931
1058,458,0.470417677
1058,314,0.464191568
1058,83,0.079152722
1065,432,0.497119077
1065,646,0.481280931
1065,646,0.481280931
1065,458,0.470417677
1065,902,0.462465103
1067,815,0.497992691
1067,1017,0.493568921
1067,646,0.481280931
1067,1674,0.478221746
1067,902,0.462465103
1069,1017,0.493568921
1069,646,0.481280931
1069,1674,0.478221746
1069,314,0.464191568
1069,902,0.462465103
1071,432,0.497119077
1071,1522,0.488453562
1071,646,0.481280931
1071,1674,0.478221746
1071,902,0.462465103
1072,432,0.497119077
1072,1522,0.488453562
1072,646,0.481280931
1072,1975,0.48058402
1072,458,0.470417677
1073,1017,0.493568921
1073,1522,0.488453562
1073,1674,0.478221746
1073,458,0.470417677
1073,314,0.464191568
1074,646,0.481280931
1074,1975,0.48058402
1074,1674,0.478221746
1074,458,0.470417677
1074,920,0.125091659
1075,432,0.497119077
1075,1017,0.493568921
1075,1975,0.48058402
1075,1674,0.478221746
1075,314,0.464191568
1076,432,0.497119077
1076,1017,0.493568921
1076,458,0.470417677
1076,902,0.462465103
1076,1133,0.383425971
1078,815,0.497992691
1078,432,0.497119077
1078,1017,0.493568921
1078,1975,0.48058402
1078,314,0.464191568
1080,815,0.497992691
1080,1017,0.493568921
1080,1975,0.48058402
1080,1674,0.478221746
1080,458,0.470417677
1084,1017,0.493568921
1084,646,0.481280931
1084,730,0.456457303
1084,1233,0.42476093
1084,1154,0.305246826
1084,1094,0.161989514
1084,1102,0.0933456
1084,1267,0.067164751
1091,1017,0.493568921
1091,1522,0.488453562
1091,646,0.481280931
1091,314,0.464191568
1091,902,0.462465103
1092,1247,0.382032007
1092,1496,0.209832416
1092,1334,0.181500306
1092,1252,0.129653897
1092,1102,0.0933456
1093,432,0.497119077
1093,1522,0.488453562
1093,646,0.481280931
1093,1975,0.48058402
1093,902,0.462465103
1095,1017,0.493568921
1095,1017,0.493568921
1095,314,0.464191568
1095,902,0.462465103
1095,83,0.079152722
1096,1522,0.488453562
1096,646,0.481280931
1096,1884,0.424275937
1096,242,0.291802474
1096,83,0.079152722
1098,432,0.497119077
1098,646,0.481280931
1098,1674,0.478221746
1098,458,0.470417677
1098,902,0.462465103
1100,1522,0.488453562
1100,646,0.481280931
1100,1674,0.478221746
1100,314,0.464191568
1100,902,0.462465103
1101,1017,0.493568921
1101,1975,0.48058402
1101,1975,0.48058402
1101,458,0.470417677
1101,668,0.053899797
1104,432,0.497119077
1104,1522,0.488453562
1104,1975,0.48058402
1104,458,0.470417677
1104,314,0.464191568
1106,458,0.470417677
1106,295,0.460275496
1106,13,0.362627608
1106,1670,0.323563122
1106,1940,0.158482058
1107,1522,0.488453562
1107,646,0.481280931
1107,646,0.481280931
1107,902,0.462465103
1107,1334,0.181500306
1108,1560,0.645617016
1108,1809,0.640075518
1108,295,0.629294331
1108,1284,0.56677763
1108,1180,0.525255778
1108,262,0.505315814
1108,506,0.478931702
1108,848,0.471132455
1108,1341,0.470045576
1108,1119,0.43758655
1108,1184,0.426981573
1108,1919,0.423287464
1108,102,0.400580983
1108,98,0.392241157
1108,1334,0.371938427
1108,1902,0.359427877
1108,920,0.302853095
1108,925,0.284154259
1108,826,0.283544388
1108,1956,0.283111966
1108,348,0.280729238
1108,963,0.278791231
1108,247,0.244724607
1108,473,0.236581212
1108,1575,0.236529703
1108,292,0.202105865
1108,745,0.185843048
1109,815,0.497992691
1109,1522,0.488453562
1109,1674,0.478221746
1109,314,0.464191568
1109,902,0.462465103
1113,815,0.497992691
1113,1522,0.488453562
1113,1522,0.488453562
1113,458,0.470417677
1113,1882,0.02890249
1115,1017,0.695597255
1115,820,0.648145408
1115,1286,0.559692632
1115,124,0.503320559
1115,1932,0.500804935
1115,404,0.484851794
1115,1453,0.44135844
1115,1375,0.426615382
1115,1233,0.42476093
1115,1778,0.297657057
1115,826,0.130665001
1120,458,0.470417677
1120,314,0.464191568
1120,314,0.464191568
1120,314,0.464191568
1120,457,0.316421148
1122,432,0.497119077
1122,1017,0.493568921
1122,646,0.481280931
1122,102,0.224326889
1122,1334,0.181500306
1123,815,0.497992691
1123,1017,0.493568921
1123,646,0.481280931
1123,1674,0.478221746
1123,458,0.470417677
1124,896,0.382070254
1124,1247,0.382032007
1124,1496,0.209832416
1124,1334,0.181500306
1124,1252,0.129653897
1124,1102,0.0933456
1125,646,0.481280931
1125,1975,0.48058402
1125,1674,0.478221746
1125,1102,0.0933456
1125,709,0.092484468
1129,1017,0.493568921
1129,646,0.481280931
1129,1274,0.356369547
1129,124,0.329848631
1129,506,0.328077264
1129,258,0.216324643
1129,1800,0.011496396
1130,1674,0.714461924
1130,1522,0.703458215
1130,1710,0.635695708
1130,242,0.515027442
1130,807,0.431307095
1130,925,0.333990089
1130,683,0.244910539
1130,982,0.219792633
1130,783,0.191768059
1130,139,0.06425037
1133,815,0.497992691
1133,1017,0.493568921
1133,1975,0.48058402
1133,102,0.224326889
1133,1334,0.181500306
1135,1007,0.451360095
1135,1438,0.447726548
1135,475,0.39814804
1135,262,0.347519938
1135,1415,0.331042986
1135,442,0.217498034
1135,1102,0.0933456
1135,83,0.079152722
1135,668,0.053899797
1140,295,0.460275496
1140,1247,0.382032007
1140,1334,0.181500306
1140,83,0.079152722
1140,381,0.055726547
1143,1017,0.493568921
1143,458,0.470417677
1143,643,0.416228571
1143,870,0.271168746
1143,1334,0.181500306
1146,432,0.497119077
1146,1017,0.493568921
1146,1975,0.48058402
1146,458,0.470417677
1146,314,0.464191568
1147,646,0.481280931
1147,646,0.481280931
1147,1975,0.48058402
1147,1674,0.478221746
1147,1437,0.223213366
1148,1522,0.488453562
1148,1975,0.48058402
1148,1674,0.478221746
1148,458,0.470417677
1148,902,0.462465103
1149,1522,0.488453562
1149,646,0.481280931
1149,471,0.321062517
1149,83,0.079152722
1149,1590,0.05856752
1153,432,0.497119077
1153,1017,0.493568921
1153,1522,0.488453562
1153,1975,0.48058402
1153,458,0.470417677
1154,1017,0.493568921
1154,646,0.481280931
1154,1975,0.48058402
1154,314,0.464191568
1154,902,0.462465103
1155,1017,0.493568921
1155,1522,0.488453562
1155,646,0.481280931
1155,1975,0.48058402
1155,1674,0.478221746
1159,815,0.497992691
1159,646,0.481280931
1159,646,0.481280931
1159,471,0.321062517
1159,1590,0.05856752
1160,730,0.622231917
1160,458,0.611348061
1160,1286,0.523480366
1160,295,0.460275496
1160,1437,0.367388747
1160,13,0.362627608
1160,807,0.353964764
1160,1252,0.352727946
1160,1861,0.331198171
1160,1670,0.323563122
1160,1032,0.188479533
1160,1882,0.168996204
1160,1940,0.158482058
1162,815,0.497992691
1162,1522,0.488453562
1162,1975,0.48058402
1162,314,0.464191568
1162,902,0.462465103
1163,432,0.497119077
1163,1522,0.488453562
1163,1975,0.48058402
1163,458,0.470417677
1163,314,0.464191568
1164,815,0.497992691
1164,1522,0.488453562
1164,29,0.199173214
1164,1102,0.0933456
1164,83,0.079152722
1165,902,0.462465103
1165,471,0.321062517
1165,404,0.304422738
1165,1334,0.181500306
1165,83,0.079152722
1166,1017,0.493568921
1166,1522,0.488453562
1166,646,0.481280931
1166,1222,0.126957682
1166,1102,0.0933456
1171,1821,0.55550484
1171,1247,0.519422739
1171,848,0.476457966
1171,442,0.374556005
1171,1437,0.346802003
1171,1471,0.243990233
1171,683,0.178135962
1171,1032,0.173597922
1171,1634,0.162400331
1173,1674,0.647636311
1173,730,0.617826746
1173,1456,0.585229737
1173,658,0.455493058
1173,807,0.40690859
1173,271,0.394495675
1173,98,0.373938851
1173,1356,0.370243772
1173,1785,0.320948772
1173,925,0.306181513
1173,83,0.079152722
1173,1800,0.011496396
1174,432,0.497119077
1174,1017,0.493568921
1174,1975,0.48058402
1174,1674,0.478221746
1174,902,0.462465103
1178,1017,0.493568921
1178,1522,0.488453562
1178,646,0.481280931
1178,458,0.470417677
1178,1437,0.223213366
1180,815,0.497992691
1180,1017,0.493568921
1180,1522,0.488453562
1180,1975,0.48058402
1180,902,0.462465103
1181,1975,0.48058402
1181,1809,0.422580077
1181,1200,0.224437925
1181,1334,0.181500306
1181,83,0.079152722
1183,815,0.497992691
1183,1017,0.493568921
1183,646,0.481280931
1183,291,0.362520441
1183,1542,0.029306628
1184,815,0.497992691
1184,432,0.497119077
1184,1522,0.488453562
1184,1674,0.478221746
1184,1292,0.299008138
1185,432,0.497119077
1185,646,0.481280931
1185,458,0.470417677
1185,314,0.464191568
1185,902,0.462465103
1191,815,0.497992691
1191,432,0.497119077
1191,1522,0.488453562
1191,458,0.470417677
1191,902,0.462465103
1194,646,0.481280931
1194,1180,0.376542532
1194,867,0.368038985
1194,1956,0.12035138
1194,83,0.079152722
1198,1017,0.493568921
1198,646,0.481280931
1198,1975,0.48058402
1198,458,0.470417677
1198,242,0.291802474
1199,458,0.470417677
1199,902,0.462465103
1199,1274,0.356369547
1199,620,0.269900785
1199,271,0.211095193
1200,295,0.460275496
1200,13,0.362627608
1200,1670,0.323563122
1200,1940,0.158482058
1200,920,0.125091659
1208,1017,0.493568921
1208,646,0.481280931
1208,314,0.464191568
1208,442,0.217498034
1208,1940,0.158482058
1209,815,0.497992691
1209,475,0.39814804
1209,1180,0.376542532
1209,83,0.079152722
1209,488,0.072180716
1215,815,0.497992691
1215,432,0.497119077
1215,646,0.481280931
