pid,encode_sim,encode_sim_score,tfidf_sim,tfidf_sim_score
1460,762,28.254607319831848,820,52.30579425082056
1460,1274,27.687537670135498,1919,34.66288301919516
1460,396,25.97731053829193,826,28.37995508324165
1460,1426,25.063276290893555,262,27.00452340818258
1460,1917,24.66849982738495,504,26.27414531617846
1460,404,23.81075769662857,815,19.94119582986957
1460,109,23.528844118118286,404,16.030944657007012
1460,585,23.503416776657104,656,15.931543659726955
1460,361,23.315054178237915,224,15.083342228213642
1460,1222,23.24197292327881,1675,14.518208238984029
1460,271,23.226922750473022,1800,13.06848622088298
1460,1334,23.059745132923126,1222,12.889606879499492
1460,292,22.804561257362366,98,12.822708745022052
1460,475,22.78369963169098,736,12.478614233399734
1460,1561,22.605329751968384,1456,12.410101398277826
1460,867,22.51717746257782,1383,11.977791958164447
1460,98,21.808883547782898,867,11.501232192382066
1460,562,21.232055127620697,1438,11.360141543433643
1460,1233,21.06671929359436,1475,11.276330383421781
1017,224,40.40566682815552,964,56.47708969137073
1017,361,37.44002282619476,1410,55.69924434735611
1017,124,36.20227575302124,506,52.21906306323383
1017,1286,35.03402769565582,154,49.53209391424515
1017,423,32.563525438308716,250,48.36366822998405
1017,488,29.016965627670288,783,47.44744237870646
1017,1778,28.926461935043335,1383,38.173332867100584
1017,29,28.2588392496109,965,36.431743470001585
1017,250,27.841973304748535,1866,36.38728878294041
1017,1375,26.977205276489258,857,30.515231143555138
1017,1295,26.461482048034668,1155,28.932571821538605
1017,442,24.856039881706238,1879,25.98843342567812
1017,1247,23.962529003620148,585,25.25433865147822
1017,1326,23.61205965280533,963,23.816229923268807
1017,1879,23.49942773580551,29,21.49237930072016
1017,1252,23.33775758743286,387,20.192484351166282
1017,387,23.07886928319931,83,18.34827548114818
1017,1821,23.036015033721924,1975,17.600761705121393
1017,1575,23.01672101020813,1561,14.99581535284657
1017,730,22.891968488693237,1211,14.9290416265548
1094,1575,41.50415360927582,1778,49.62091509898671
1094,920,35.552287101745605,404,36.4937799153477
1094,295,33.80376696586609,448,32.552713145216494
1094,262,31.55917525291443,423,28.77943356090086
1094,1341,29.970064759254456,1235,27.45279218857106
1094,292,29.315602779388428,358,26.646486931583585
1094,963,28.268030285835266,1707,25.151409316384868
1094,848,27.144724130630493,1146,24.73056733843339
1094,1919,26.60229206085205,430,24.144001022492027
1094,358,26.505914330482483,1155,23.58609884820796
1094,376,26.148945093154907,488,22.919637514630377
1094,1917,25.526022911071777,758,22.55989791325168
1094,1866,25.150471925735474,1575,20.97524923217853
1094,1710,24.730339646339417,1879,20.46049762158705
1094,1292,24.68366026878357,1522,20.420299814027818
1094,758,24.270588159561157,665,20.366461933860418
1094,1011,23.013101518154144,428,20.240244882305355
1094,458,21.672308444976807,1819,20.152504571697758
1094,1415,21.483221650123596,815,18.998517915105644
1094,124,20.71382701396942,295,18.416212337090737
1884,1211,34.583258628845215,1292,48.402475800013804
1884,1561,32.705798745155334,432,46.74647021912769
1884,736,32.48482644557953,1383,32.123768886675876
1884,855,30.975964665412903,376,27.11461193932736
1884,1184,30.06007671356201,647,25.395761762045446
1884,780,27.642405033111572,1180,24.639528389716553
1884,944,26.71142816543579,471,23.78017529296267
1884,1155,26.262903213500977,291,21.292597976667757
1884,1707,25.774097442626953,348,19.46950020958353
1884,94,24.899262189865112,1561,19.45440998824407
1884,646,24.524202942848206,1875,18.620706240396096
1884,1196,24.3534654378891,1222,17.4994528230361
1884,1102,23.569662868976593,1675,17.411954794346496
1884,1453,23.380321264266968,1415,17.06209712833457
1884,1785,23.20692539215088,1496,16.44012264381467
1884,1292,22.68448919057846,1430,15.953324165528114
1884,896,22.51088321208954,458,14.934668462847727
1884,1892,21.946890652179718,98,14.476242661347875
1884,848,20.99357545375824,730,14.267806145262488
1884,1032,20.888599753379822,1786,13.028023195185503
891,1800,54.276931285858154,29,80.2834004911143
891,762,51.904064416885376,1628,55.73216874184516
891,1286,51.860976219177246,896,39.784907387925756
891,361,47.42343723773956,1032,39.72684384928502
891,807,40.76068699359894,250,39.05016591485613
891,109,39.69171643257141,1356,34.46160541231639
891,423,38.99485170841217,66,30.149720457098287
891,1195,38.73375356197357,668,25.506802764432678
891,656,38.50239813327789,1575,25.120383537414828
891,1295,38.30499351024628,819,23.879587723658133
891,458,37.735024094581604,647,22.34404730575954
891,1590,36.69854402542114,963,20.339639793925233
891,29,34.736835956573486,982,19.748189348049706
891,944,31.571245193481445,13,19.717842960831078
891,1707,29.53464388847351,348,18.639798313002302
891,1243,29.295459389686584,504,18.400478287336924
891,820,28.67414355278015,656,16.718908540734564
891,428,27.78679132461548,458,14.430904357983533
891,1375,27.182891964912415,1007,13.775235117836358
891,1561,26.357972621917725,964,13.568813958833328
1940,1867,36.498406529426575,242,62.497212994488876
1940,258,32.578808069229126,1326,61.59221336459198
1940,1786,28.701859712600708,736,57.59103932050235
1940,432,28.238707780838013,1414,55.94338799114652
1940,154,26.89792513847351,376,53.040252319192184
1940,396,26.00882351398468,361,50.62865378745355
1940,207,24.901147186756134,1532,48.25067613465316
1940,1988,24.403688311576843,1800,47.73606975173922
1940,1882,23.35308939218521,668,37.71838845920814
1940,867,23.199617862701416,278,36.75139083979806
1940,376,23.09805154800415,1235,34.07468235552015
1940,13,23.088309168815613,423,32.052891684665894
1940,683,22.93735444545746,1473,31.496935533243736
1940,1243,21.981941163539886,745,30.07541826344248
1940,963,21.49595618247986,1892,16.54890090023172
1940,471,21.39236330986023,1644,16.442441962046317
1940,1890,21.162067353725433,944,16.322136506151374
1940,1211,21.130356192588806,506,15.2349924131795
1940,530,20.990757644176483,1362,14.13076909422527
1940,1286,20.675265789031982,1154,13.749761020059097
647,783,32.87024199962616,471,69.22443408471177
647,250,28.64999771118164,1383,45.09843403937775
647,1819,26.517683267593384,458,30.938734837434417
647,1561,25.244784355163574,348,30.30700766079518
647,1352,24.543064832687378,1628,27.58587497058205
647,1007,24.36501830816269,258,26.971724496247084
647,1890,24.241739511489868,13,25.549244151296143
647,381,24.19559955596924,1884,25.395761762045446
647,94,24.09091591835022,250,24.999215703383094
647,1475,23.624762892723083,1707,24.951875799113186
647,88,23.33625555038452,29,24.664810240037017
647,139,23.285067081451416,1032,23.400803000420932
647,1410,22.789832949638367,157,23.38987791820556
647,1017,22.360247373580933,668,22.810795182573237
647,1426,21.74559235572815,891,22.34404730575954
647,1975,21.584300696849823,896,21.79698509314842
647,98,20.90896964073181,963,20.385181362761514
647,1882,20.79383134841919,620,18.035901852840247
647,1146,20.768308639526367,819,17.892746408183964
647,745,20.058661699295044,1575,17.795390295550963
665,1892,38.22865188121796,1741,68.61898462584871
665,404,26.628482341766357,381,59.474806943727124
665,448,20.715215802192688,896,41.789042175957874
665,1453,20.692837238311768,902,36.332493634695986
665,1875,18.966582417488098,1146,23.34240079447205
665,1181,16.57625585794449,1094,20.366461933860418
665,738,15.231704711914062,1453,15.459937419808552
665,1196,14.881826937198639,1675,14.355106031216746
665,920,14.634457230567932,815,13.734258268834445
665,396,14.473950862884521,58,13.262811135863343
665,58,13.829654455184937,643,12.687407436458008
665,1383,13.395851850509644,1792,10.756616889647635
665,1437,12.887224555015564,1119,10.040510567166175
665,1410,12.809953093528748,562,9.933837784238683
665,488,12.72180825471878,109,8.99675913648013
665,620,12.661340832710266,1286,8.889047097541495
665,224,12.595617771148682,620,8.098508088412839
665,867,12.10504025220871,242,7.773511230538933
665,430,11.932672560214996,1362,7.3263161760793745
665,1919,11.816206574440002,1956,7.107706235554262
262,1341,42.67081618309021,1146,43.545916489448466
262,1356,42.640215158462524,504,39.61491068206673
262,347,32.55075514316559,656,36.43297210929374
262,1867,32.338947057724,736,33.01710746080309
262,1094,31.55917525291443,1437,29.240889710869236
262,109,30.891746282577515,1460,27.00452340818258
262,1675,28.331661224365234,1426,20.437900129452846
262,295,27.439361810684204,1284,18.221897607502648
262,646,27.25346088409424,1634,17.61025821952501
262,1532,26.824182271957397,139,16.450518635939783
262,1898,25.929367542266846,1496,15.252433036524284
262,376,25.359445810317993,855,14.886773137542122
262,98,24.171924591064453,562,14.16481737868772
262,826,24.105682969093323,278,13.14061230992255
262,358,23.905211687088013,1196,12.918058610588371
262,963,23.751160502433777,1211,11.406165004543697
262,1644,23.681113123893738,709,10.369439272721436
262,1917,23.482975363731384,815,10.138225035328635
262,458,23.317712545394897,1988,9.999059111854807
262,758,22.766411304473877,242,9.763139004351245
1919,925,36.53172552585602,826,63.87255486980117
1919,646,36.18284463882446,1267,50.28767279523394
1919,1809,34.76474583148956,1222,37.96052808107954
1919,475,33.72707962989807,867,35.83893541596693
1919,1737,33.42735767364502,1460,34.66288301919516
1919,867,31.672769784927368,1675,33.85859310893492
1919,1819,31.568729877471924,98,31.155154610212996
1919,124,31.4969539642334,783,29.45234806839826
1919,1292,30.332809686660767,1456,28.718407460162997
1919,807,29.99873161315918,458,28.517998900316154
1919,348,29.71915602684021,1809,27.39127705522211
1919,758,29.2715847492218,506,21.96008057499067
1919,1341,27.505913376808167,658,21.712663017905513
1919,848,26.768404245376587,1375,21.620119028982838
1919,1094,26.60229206085205,1710,21.168928091319323
1919,1155,25.82373023033142,1741,17.741878032323434
1919,1274,24.499699473381042,404,17.079734555738565
1919,98,24.443291127681732,1867,16.227197088268813
1919,1243,24.26646053791046,1902,16.013376169564374
1919,585,24.214304983615875,1634,15.670693206142964
66,457,23.909398913383484,658,49.47505694676704
66,1898,22.328630089759827,1628,39.024208967365034
66,562,22.020147740840912,656,36.056362227086005
66,982,20.699891448020935,250,35.25996672929637
66,965,20.195013284683228,29,35.07469195473877
66,268,20.09364366531372,1180,32.45934269291093
66,1292,19.673313200473785,1821,31.580065596866476
66,1988,18.881286680698395,1932,31.50023855053083
66,442,18.83586496114731,1032,30.740729114189584
66,738,18.546557426452637,88,30.596427918255845
66,1890,18.035632371902466,504,30.212575025431413
66,1375,17.968644201755524,891,30.149720457098287
66,1932,17.843037843704224,347,26.94774385889843
66,1471,17.395681142807007,1879,26.881108603225346
66,258,17.077726125717163,1155,26.195617188319957
66,88,16.789093613624573,58,25.861761290393932
66,1542,16.66487157344818,896,25.34898097833999
66,736,16.16147607564926,157,24.544457039299463
66,643,16.100706160068512,295,24.0149338725068
66,1634,16.05246067047119,1007,23.91894942815582
1007,314,45.04660665988922,944,54.45838584170957
1007,683,39.26309943199158,1032,48.36294125127732
1007,242,38.58572542667389,848,46.036710692127365
1007,1634,35.128480195999146,963,44.00366281864264
1007,658,33.0130934715271,1628,34.91059915446431
1007,442,31.93652033805847,646,34.78403693634115
1007,1875,30.564069747924805,855,31.653891920214193
1007,848,29.30976152420044,780,30.808304539500917
1007,376,29.21382486820221,250,27.89749751814923
1007,457,28.64227294921875,475,26.944406414424336
1007,530,28.48747968673706,1644,25.971074764856493
1007,819,28.211957216262817,1809,25.957861558755237
1007,1882,27.871406078338623,1222,24.048948442679567
1007,963,27.809345722198486,1267,24.04494098693083
1007,1932,27.76748538017273,1575,23.95414094002212
1007,29,27.755355834960938,387,23.925252036967585
1007,250,27.543869614601135,66,23.91894942815582
1007,295,26.776885986328125,1286,23.50667982312506
1007,1414,26.765280961990356,982,21.271580975543362
1007,1890,26.01359486579895,471,20.830382882370923
102,1334,38.443028926849365,709,44.726465624452295
102,1560,37.328046560287476,1341,41.81530433634601
102,1284,36.358827352523804,585,39.43799071440747
102,1267,35.250818729400635,218,28.553391811075137
102,1233,33.834731578826904,1247,28.529724088467106
102,1119,33.69406461715698,1674,28.128265816092636
102,1438,30.643892288208008,1375,26.71079882455515
102,1180,30.631187558174133,347,22.762665230950425
102,473,30.323785543441772,381,22.733469612096776
102,1430,30.08744716644287,1917,20.435764578181043
102,506,29.372012615203857,1430,20.10415259697712
102,247,27.99367606639862,457,19.48703524116868
102,278,25.788116455078125,1898,17.613466562877605
102,745,21.08946144580841,1861,17.353451469472745
102,1875,20.4108327627182,1988,16.09259837345843
102,1196,19.850537180900574,1932,14.514422451740499
102,1032,18.924833834171295,458,14.134778819863675
102,1375,17.282003164291382,1146,13.760346904059444
102,1792,17.143604159355164,1786,13.68792589164618
102,709,16.386988759040833,965,13.135607813760622
348,1222,38.877224922180176,88,53.648441061783586
348,1292,37.17948794364929,314,51.966271721696344
348,1819,34.27176475524902,1785,40.023739780342055
348,1741,33.2374632358551,1471,31.857315306619096
348,1471,33.18386673927307,647,30.30700766079518
348,925,32.58589506149292,1383,29.503267442666697
348,646,31.964343786239624,1180,26.853081849089826
348,870,31.792518496513367,471,25.4735196581158
348,1919,29.71915602684021,1821,20.654853680506783
348,1674,29.493218660354614,66,20.501718477780006
348,271,26.429951190948486,1917,19.506127853410476
348,347,25.513023138046265,1884,19.46950020958353
348,1456,24.639302492141724,1786,19.433191590776964
348,448,24.57106113433838,658,18.977075372016575
348,1902,22.939473390579224,1292,18.872165283007078
348,758,22.19805419445038,891,18.639798313002302
348,1352,21.861538290977478,1542,17.771511109208642
348,826,21.365661919116974,1710,16.976063349349115
348,982,20.65666913986206,1522,16.61583320287656
348,585,19.906896352767944,820,16.373969076035724
1362,762,32.414454221725464,242,34.49595801074789
1362,29,30.40839433670044,396,34.336966226255335
1362,1800,30.050456523895264,1326,31.458370139385885
1362,1890,28.344404697418213,1786,25.73052641936954
1362,423,27.30850577354431,1119,25.30444672627086
1362,1414,26.808619499206543,965,23.526811175246255
1362,504,25.973153114318848,562,23.195496249459982
1362,891,25.946587324142456,154,21.315841560635857
1362,1286,25.23423135280609,1184,20.849620503995613
1362,278,24.41307306289673,1675,17.65926677647431
1362,1522,22.842136025428772,83,17.454792037440896
1362,745,22.53289520740509,376,16.380942546069996
1362,620,22.04526513814926,783,14.858100008576448
1362,925,21.621067821979523,1146,14.664219103965978
1362,1670,21.583615243434906,1634,14.586575984270777
1362,1102,21.48730456829071,1940,14.13076909422527
1362,848,21.332521736621857,224,13.197724464891106
1362,656,21.29666358232498,13,12.985435214771373
1362,815,21.253862977027893,1644,12.758045561093677
1362,1119,20.11289894580841,423,12.345751158381622
1737,1809,41.474828124046326,1634,41.7019218048971
1737,807,39.457833766937256,1875,37.1015945620434
1737,1426,37.40284740924835,870,34.68726084106654
1737,109,35.943153500556946,1222,29.187742212513825
1737,458,33.4988534450531,1180,28.238221106158615
1737,1919,33.42735767364502,157,26.916874790114544
1737,1341,31.495457887649536,488,24.527426727801554
1737,1195,30.969935655593872,278,23.625738276877588
1737,1707,29.87699806690216,1917,22.85792502065251
1737,1295,29.55850660800934,1334,22.531472235903923
1737,475,28.62027883529663,730,21.376704100134003
1737,1590,27.585354447364807,98,20.964065802318615
1737,1243,26.789358258247375,1809,18.447809982618832
1737,891,26.32332444190979,475,17.974628825646352
1737,1286,25.787752866744995,471,17.40672997835329
1737,820,25.468623638153076,1819,17.205513091059256
1737,98,25.072813034057617,506,15.680095615393615
1737,1247,23.76820594072342,826,14.723543656514927
1737,1800,23.25635850429535,1267,14.194136072955361
1737,668,22.817184031009674,458,13.813454973729097
1956,1809,38.93740475177765,1890,38.41301982209741
1956,98,36.016637086868286,1211,35.08968602745678
1956,1670,35.85520386695862,1879,28.755920359922886
1956,646,32.552117109298706,643,25.5717599221146
1956,1430,28.37337553501129,207,21.848371453619922
1956,1222,27.448010444641113,1861,19.97886594572944
1956,347,26.864486932754517,1356,18.968065206057194
1956,1184,25.96457004547119,1821,17.708863938514497
1956,1741,25.27303397655487,530,17.42634595738942
1956,1819,24.977503716945648,250,17.28577189938042
1956,738,23.309631645679474,920,15.772463067029296
1956,1532,22.70449995994568,1383,15.049178779179908
1956,902,22.474980354309082,154,13.86626767431181
1956,1560,21.87570631504059,1426,13.097879597710543
1956,1119,21.790650486946106,1375,12.205501110327557
1956,867,21.11426740884781,1286,11.559213975441338
1956,396,20.800359547138214,1195,11.53303977448112
1956,1284,20.486092567443848,291,11.10654965715797
1956,124,20.423677563667297,29,10.824765775098257
1956,58,20.139482617378235,1295,10.812899463943188
448,154,31.354045867919922,1184,52.87122140819741
448,1453,30.193036794662476,207,52.299628798281184
448,646,28.14573645591736,1590,50.95979934735907
448,1674,27.955809235572815,1094,32.552713145216494
448,488,27.520117163658142,1778,25.92769937642073
448,683,26.907938718795776,1675,25.78909405274354
448,347,26.822131872177124,1222,23.27361046396499
448,1410,26.402288675308228,758,22.81185873613358
448,271,26.33165717124939,1575,22.78749531659303
448,925,26.180502772331238,358,22.24330117158393
448,963,25.160664319992065,1710,21.862892194956224
448,29,24.66895282268524,1809,20.106462616650184
448,348,24.57106113433838,347,19.18140869922154
448,585,23.730318248271942,458,19.061173792454387
448,1181,23.51621985435486,1155,18.504913162121532
448,1919,23.426565527915955,1267,17.568890395810985
448,207,22.306442260742188,1542,17.117963494342888
448,848,22.25361466407776,247,16.98556635029615
448,124,22.053202986717224,1917,16.50874831936824
448,826,21.84588611125946,98,16.143777812506034
506,1334,49.649643898010254,1867,53.04522163604522
506,247,46.923524141311646,964,52.71853460369898
506,1284,43.196624517440796,1017,52.21906306323383
506,1119,42.92075037956238,1222,46.22286972963043
506,1430,40.484848618507385,1875,46.12535668889958
506,1560,35.14626622200012,98,46.11763617841695
506,1438,33.55419635772705,867,42.477980181827476
506,1233,30.17088770866394,387,33.75118961898264
506,102,29.372012615203857,855,30.97822616533342
506,1180,26.322340965270996,1809,30.261860155680875
506,1196,23.978248238563538,124,29.251014554889956
506,738,22.67017364501953,758,29.150429494897026
506,1267,21.284915506839752,458,29.041980677815474
506,656,17.78540164232254,1267,27.892883326020566
506,473,17.48681366443634,1211,24.99257602032735
506,620,17.485728859901428,1710,24.341878612708737
506,1670,17.194412648677826,1438,23.67729184350717
506,1792,16.465626657009125,1644,23.258245417218532
506,709,16.44919514656067,376,22.96277019483257
506,1707,16.289998590946198,925,22.30915858569761
1181,1326,27.00924277305603,656,34.44300222910038
1181,448,23.51621985435486,1792,33.78137792081459
1181,1542,22.822105884552002,762,30.14239885885158
1181,1456,21.783262491226196,430,29.51938404520452
1181,1819,21.13962471485138,867,27.481191772617244
1181,925,21.006856858730316,1561,27.110298418863554
1181,1247,20.690788328647614,1222,25.827171524742354
1181,1674,20.65921127796173,98,24.358557378294265
1181,1356,20.449839532375336,1295,23.056659063642968
1181,1453,20.2788844704628,428,21.72096244520941
1181,1892,20.160779356956482,1274,21.550810611713413
1181,1561,20.04840075969696,124,21.38268032589341
1181,620,20.032908022403717,1809,19.818198590941947
1181,963,19.7316512465477,475,19.741547049182948
1181,1274,19.729411602020264,224,19.511784329021843
1181,1426,19.604024291038513,278,19.09696581563974
1181,258,19.533126056194305,1675,18.685768658210243
1181,218,19.489392638206482,1644,18.39966995336083
1181,1437,19.243071973323822,1200,17.795989143933994
1181,139,19.219014048576355,404,17.600522227070417
867,1919,31.672769784927368,1222,63.2568885430866
867,124,29.005229473114014,1809,62.80914542254129
867,423,27.85186469554901,1267,58.36038684840498
867,1932,27.287280559539795,98,55.642460695083585
867,1778,27.079036831855774,1867,49.02584304138116
867,1375,27.041155099868774,1675,47.62834156637578
867,1819,26.460164785385132,458,47.21276316606407
867,762,26.292923092842102,506,42.477980181827476
867,224,25.639793276786804,475,42.40230615830689
867,1274,25.583404302597046,920,37.02619166561006
867,404,24.916177988052368,1919,35.83893541596693
867,1800,24.725237488746643,124,33.49699544618859
867,738,24.704039096832275,1375,32.668742982095324
867,1590,24.59053099155426,1741,28.885415496822795
867,1286,23.882320523262024,1634,28.61675279013988
867,387,23.616880178451538,1181,27.481191772617244
867,807,23.57608675956726,1710,27.187840379554707
867,1295,23.53472411632538,404,26.13158897652627
867,1940,23.199617862701416,1902,25.231430457771523
867,58,22.82143533229828,1917,25.00715466186787
820,224,52.444738149642944,1975,59.938208034448074
820,1195,49.99685287475586,1460,52.30579425082056
820,1286,45.61977982521057,88,20.648999600950948
820,1932,43.421703577041626,1522,19.526344972739757
820,361,42.14276671409607,1180,18.767041527959762
820,1295,40.88469743728638,348,16.373969076035724
820,428,38.10628950595856,1917,15.177015489585761
820,423,35.87709069252014,1821,14.718632547064562
820,29,34.22788381576538,1375,14.485966495889016
820,458,33.861833810806274,1429,14.386940758425212
820,1274,30.805015563964844,66,13.805594033055751
820,891,28.67414355278015,1786,11.97093397183981
820,807,28.58295440673828,1542,11.239140782221348
820,656,27.322548627853394,902,11.047106229269712
820,109,27.284622192382812,891,10.876318009188783
820,1800,26.340344548225403,1453,10.248849039098358
820,1252,26.23996138572693,1011,9.971370519664532
820,1737,25.468623638153076,643,9.809898528214998
820,1861,24.28881525993347,1792,9.788551003130182
820,1496,24.277767539024353,504,9.702217677444988
1453,1155,44.39778923988342,292,23.242486984102136
1453,224,34.520721435546875,1284,20.386138912412996
1453,1286,32.279956340789795,1634,19.582880142123578
1453,448,30.193036794662476,432,19.196275657361692
1453,1247,28.758186101913452,1133,19.135936257196626
1453,1032,28.53894829750061,124,18.18413759017029
1453,488,28.286626935005188,1741,17.165652707691976
1453,428,28.140202164649963,1590,17.04020667432132
1453,1102,27.05667018890381,94,16.908644715214287
1453,1471,26.823538541793823,982,16.858773746306976
1453,656,26.676562428474426,1184,16.64872782101322
1453,477,24.797379970550537,497,16.596985616506743
1453,1341,23.542043566703796,944,16.04883606051697
1453,1884,23.380321264266968,1180,15.49831221061581
1453,250,22.4997341632843,665,15.459937419808552
1453,262,22.006723284721375,745,13.988391850161172
1453,820,21.961140632629395,83,13.781924207674571
1453,387,21.50706648826599,1532,13.437606989649801
1453,1017,21.41285389661789,709,13.135803049301488
1453,295,20.74906677007675,867,13.10664520598289
404,224,36.085811257362366,1778,40.815389816562096
404,965,27.83360779285431,295,38.24365127476735
404,665,26.628482341766357,1707,36.98786831537568
404,1375,26.584917306900024,1094,36.4937799153477
404,867,24.916177988052368,98,35.60722524863443
404,124,24.648161232471466,1522,34.87162466346366
404,1460,23.81075769662857,458,34.602956675702536
404,1017,21.7786505818367,1429,34.087488362051566
404,1032,21.616458892822266,430,34.06570694069379
404,1919,21.591109037399292,1222,33.851895565897735
404,488,20.71848213672638,1675,32.81308612005449
404,1792,20.557114481925964,1809,32.02988579066053
404,738,19.812683761119843,1375,31.68597289076377
404,643,19.742175936698914,1267,31.298775470946048
404,1778,19.102710485458374,488,30.0972073008258
404,29,18.401160836219788,428,28.335028079170744
404,1453,18.03639531135559,867,26.13158897652627
404,925,17.20554530620575,1867,24.94276400986716
404,668,17.16598868370056,1902,23.235363141177928
404,423,16.614778339862823,109,21.674994610152467
1154,982,54.324930906295776,224,60.65422343265597
1154,1542,35.41672229766846,1195,50.97561066737129
1154,783,35.161662101745605,1932,40.76728521178552
1154,157,34.043651819229126,1496,37.28384098327481
1154,1475,31.534039974212646,1235,34.63091831805225
1154,819,30.757272243499756,1295,28.723446778440312
1154,658,30.066075921058655,1792,28.65162628950762
1154,314,29.47458326816559,762,26.38845104022762
1154,376,29.17805314064026,361,25.642296760341754
1154,1710,28.84451150894165,428,24.639029992856905
1154,1414,28.62269878387451,278,24.21616406680312
1154,1011,26.20614767074585,736,22.481700747319653
1154,268,25.672760605812073,1356,18.422395161018883
1154,1352,23.38610142469406,1710,17.805694721289594
1154,963,23.0890691280365,66,17.189782844670805
1154,1902,21.96740210056305,745,16.430734516488734
1154,683,21.925164759159088,1414,15.700903367413868
1154,271,21.422001719474792,207,15.344640168829546
1154,1917,21.233053505420685,1274,15.321849000361192
1154,1634,21.192465722560883,1326,14.393368289981465
430,736,26.333019137382507,1707,56.17358214615521
430,1146,24.355310201644897,428,40.1503202710812
430,58,19.1293865442276,1861,36.57936131395833
430,1940,18.93261969089508,109,35.3639302045119
430,387,18.750420212745667,404,34.06570694069379
430,13,18.675430119037628,258,31.22257028460166
430,758,17.740893363952637,1181,29.51938404520452
430,620,17.74069219827652,1522,26.43731357326997
430,488,17.486058175563812,1778,26.273900690159177
430,1890,17.243745923042297,1094,24.144001022492027
430,1522,17.085477709770203,902,21.420525724458543
430,1866,16.746699810028076,783,19.968668752739685
430,982,16.517899930477142,1429,17.097120124518725
430,88,16.361194849014282,488,15.31020748060487
430,1437,15.936262905597687,1919,14.911390177539364
430,1898,15.854108333587646,295,14.88052279682944
430,762,15.627172589302063,471,14.214453814190186
430,66,15.52039384841919,1737,11.742436549085385
430,1414,15.354807674884796,154,11.512683785064524
430,1352,15.289081633090973,1426,11.494049252792273
1274,1295,43.203842639923096,124,46.858560122180045
1274,361,42.92044639587402,738,42.00701291465888
1274,1195,40.714865922927856,1352,37.508842307169736
1274,1800,39.708030223846436,1792,29.848359210958918
1274,109,39.23760652542114,762,29.069655273284383
1274,807,39.08284604549408,488,26.44813984245262
1274,762,37.879836559295654,1200,25.599124998086793
1274,1286,35.563287138938904,224,25.43604427136952
1274,458,34.567686915397644,358,24.931404566059634
1274,925,34.26176607608795,1292,24.805534781194538
1274,668,32.12016522884369,1295,23.79783401802488
1274,1932,31.107130646705627,1438,23.33894742590806
1274,820,30.805015563964844,1181,21.550810611713413
1274,423,27.87107825279236,1429,21.2857740204277
1274,1590,27.75610387325287,1426,21.072856913374284
1274,1460,27.687537670135498,1898,20.449360192169852
1274,1426,27.52448320388794,278,15.74124152092574
1274,656,27.026572823524475,1154,15.321849000361192
1274,1710,26.29624605178833,668,13.407115287005793
1274,867,25.583404302597046,442,12.794712393091183
94,207,28.23079526424408,982,63.372451649183844
94,758,27.793028950691223,1866,53.623744290846986
94,1884,24.899262189865112,807,48.524444820953775
94,647,24.09091591835022,1560,37.92705021389742
94,1919,23.00466001033783,488,17.363782216511968
94,1383,21.154865622520447,1453,16.908644715214287
94,1475,20.064985752105713,1902,16.049488617525803
94,1644,19.56682801246643,432,15.909299716428709
94,1561,19.10143494606018,314,15.30310765589974
94,154,19.0580353140831,1644,13.410705553531981
94,488,18.816447257995605,1243,12.72410480959181
94,1496,17.516134679317474,1670,12.071847892176908
94,1590,16.988344490528107,1181,11.471835632441506
94,250,16.94939285516739,457,10.122761487558323
94,848,16.88416302204132,1352,8.983882492447485
94,1940,16.762475669384003,13,8.630188871716511
94,58,16.720667481422424,381,8.619108652746572
94,1898,16.457054018974304,1326,7.74048225129458
94,1875,16.105252504348755,348,7.718481466973196
94,1292,16.064876317977905,530,7.553334378081521
1119,1430,59.70877408981323,13,52.75824277133295
1119,1284,52.51598358154297,920,36.067846752812336
1119,1334,48.547714948654175,83,27.26402289879193
1119,1180,46.56553268432617,1362,25.30444672627086
1119,247,44.46166157722473,154,22.12302869077834
1119,506,42.92075037956238,1410,21.608773970721693
1119,1560,40.02297520637512,562,19.134340868970526
1119,1233,35.86176633834839,1133,18.6243426147028
1119,1800,35.74643135070801,1628,17.23039489802209
1119,473,34.163618087768555,157,16.554192887984176
1119,278,33.78046452999115,488,15.669693194864477
1119,102,33.69406461715698,783,15.205325134080587
1119,1267,33.23400616645813,1247,13.25096600803532
1119,762,32.530152797698975,1437,13.19350257570531
1119,1707,31.52981996536255,432,12.897716709171764
1119,738,31.10433518886566,292,12.857399709486021
1119,1438,29.29099202156067,1415,11.349373128733951
1119,1196,28.184735774993896,218,11.29086955964575
1119,656,25.874635577201843,250,11.087432615560678
1119,745,25.005409121513367,1102,11.025220966458164
736,1884,32.48482644557953,242,61.08330447522929
736,1211,27.882397174835205,1940,57.59103932050235
736,58,27.165979146957397,376,51.9423339295914
736,430,26.333019137382507,1326,50.38634802198265
736,83,25.551894307136536,1532,45.677945298929814
736,1561,24.472269415855408,1284,42.638582530850584
736,965,24.060925841331482,1414,41.59396156415654
736,944,23.83987009525299,278,41.362311147365986
736,497,23.106244206428528,668,36.464810611241305
736,1890,22.491535544395447,1473,33.65552002845538
736,1410,21.83735966682434,361,33.59514994529948
736,1414,21.740809082984924,262,33.01710746080309
736,278,21.566051244735718,1235,32.595836157898276
736,477,20.860424637794495,423,30.455375330746488
736,1017,20.812246203422546,1800,29.418588487535878
